"id","name","aug_type","name_pool","archetype","level","lore","focuseffect","worneffect","total_points","stat_count","ac","hp","mana","astr","asta","adex","aagi","awis","aint","acha","mr","fr","cr","dr","pr","heroic_str","heroic_sta","heroic_dex","heroic_agi","heroic_wis","heroic_int","heroic_cha"
"160745","Straxash Ironhand the Stalwart","found","hard","melee_defense","50","Found Soul","0","0","422","12","0","52","0","10","12","7","9","10","10","0","10","10","9","6","11","0","0","0","0","0","0","0"
"160747","Maldus Frostfist","found","hard","melee_offense","50","Found Soul","0","3883","359","10","0","56","0","10","8","9","9","0","9","0","13","11","9","0","8","0","0","0","0","0","0","0"
"160748","Valdis Swordhand the Savage","found","hard","melee_offense","50","Found Soul","0","0","335","12","8","0","0","10","8","7","8","6","9","0","7","10","0","8","4","0","0","0","4","0","0","0"
"160001","Norilis Duskseeker","lost","soft","healer","60","Lost Soul","0","0","561","10","0","0","99","18","14","0","0","15","14","14","16","12","0","9","17","0","0","0","0","0","0","0"
"160003","Aldren Embershade","lost","soft","healer","60","Lost Soul","0","0","411","8","13","64","62","0","12","0","14","0","0","16","14","0","12","0","0","0","0","0","0","0","0","0"
"160005","Dorian Silverweave","lost","soft","caster","60","Lost Soul","2368","0","622","12","0","0","71","13","14","0","10","19","10","10","0","12","15","17","17","0","0","0","0","0","0","8"
"160010","Thren","lost","hard","melee_offense","60","Lost Soul","0","0","436","9","11","52","0","10","12","17","18","0","0","0","0","0","13","12","0","0","6","0","0","0","0","0"
"160018","Lirath Starflame","lost","soft","healer","60","Lost Soul","0","0","606","11","12","109","77","0","0","0","14","11","12","7","17","0","0","7","16","0","0","0","0","11","0","0"
"160023","Elyn Tidevale","lost","soft","caster","60","Lost Soul","0","0","473","8","0","75","81","13","18","0","0","0","15","13","14","0","0","0","13","0","0","0","0","0","0","0"
"160031","Gorv Ashborn","lost","hard","melee_defense","60","Lost Soul","0","0","449","9","13","101","0","0","14","10","12","12","0","0","14","14","0","11","0","0","0","0","0","0","0","0"
"160035","Isara Duskhaven","lost","soft","mixed","60","Lost Soul","0","0","619","11","13","100","98","0","13","12","8","16","0","0","0","0","12","10","0","0","0","0","8","7","0","0"
"160038","Sereninel Sageweave","lost","soft","healer","60","Lost Soul","2350","0","821","14","0","0","94","14","14","0","14","15","18","14","14","15","12","16","0","10","0","0","0","0","6","9"
"160039","Seren Silverrise","lost","soft","healer","60","Lost Soul","0","0","639","12","14","69","60","15","13","0","0","10","0","14","14","16","0","14","0","0","7","0","0","0","0","9"
"160040","Aldoltom Fellborn","lost","hard","melee_defense","60","Lost Soul","0","0","947","16","0","112","0","15","11","18","15","15","15","0","0","10","13","14","16","5","0","11","8","8","8","0"
"160046","Lendilkus Swordhide","lost","hard","mixed","60","Lost Soul","0","0","535","11","10","0","0","14","0","15","12","10","0","15","0","9","0","15","11","0","0","8","0","9","0","0"
"160049","Waeloriren Glenrise","lost","soft","caster","60","Lost Soul","0","0","654","13","15","0","75","0","11","0","15","14","10","12","16","8","0","10","0","0","0","0","8","0","8","7"
"160050","Pelian Ironborn","lost","hard","melee_offense","60","Lost Soul","0","0","701","12","14","103","0","14","17","17","13","0","0","0","16","13","0","11","0","6","0","9","9","0","0","0"
"160056","Draxom Grimcrest","lost","hard","melee_offense","60","Lost Soul","0","3884","726","13","0","96","0","14","16","14","18","14","15","0","15","14","0","16","17","0","0","4","6","0","0","0"
"160058","Threnan Blackbrow","lost","hard","melee_defense","60","Lost Soul","0","0","719","14","14","64","0","11","10","17","17","7","12","0","10","10","15","12","0","0","11","0","0","0","11","0"
"160065","Brond Frosthand","lost","hard","melee_offense","60","Lost Soul","0","0","567","11","0","73","0","12","12","14","8","13","0","0","16","15","17","14","0","0","0","0","0","9","0","0"
"160072","Theron Ashward","lost","hard","melee_defense","60","Lost Soul","0","0","443","9","14","84","0","12","11","0","13","0","11","0","17","13","0","0","13","0","0","0","0","0","0","0"
"160075","Edric Stoneward","lost","hard","melee_offense","60","Lost Soul","0","0","767","15","14","69","0","11","13","13","15","11","15","0","15","17","8","0","16","0","10","0","0","6","6","0"
"160076","Cassin Runeseeker","lost","soft","mixed","60","Lost Soul","0","0","589","11","0","88","0","0","9","11","16","15","13","0","14","12","0","17","12","0","0","0","10","0","0","0"
"160079","Caerath Lightwhisper","lost","soft","healer","60","Lost Soul","0","0","593","12","0","68","0","14","0","0","12","10","13","14","16","18","11","0","14","0","0","0","5","0","0","7"
"160082","Trelden Flintfall","lost","hard","melee_defense","60","Lost Soul","0","0","443","9","11","101","0","11","0","9","15","13","0","0","16","0","12","0","11","0","0","0","0","0","0","0"
"160090","Corwyn Lightflame","lost","soft","healer","60","Lost Soul","0","0","505","10","12","66","44","15","13","0","15","7","0","0","0","15","14","0","0","0","9","0","0","0","0","0"
"160094","Naliiraene Runewalker","lost","soft","healer","60","Lost Soul","0","0","559","9","0","85","101","18","15","0","0","13","0","15","0","13","18","0","12","0","0","0","0","0","0","0"
"160098","Greymakon Boneedge","lost","hard","melee_defense","60","Lost Soul","0","3890","452","11","0","75","0","6","12","11","8","0","13","0","9","9","10","15","0","0","6","0","0","0","0","0"
"160103","Greymull Flinthide","lost","hard","melee_offense","60","Lost Soul","0","3890","502","9","12","103","0","14","0","16","17","12","0","0","0","13","0","16","0","0","0","0","5","0","0","0"
"160104","Pani Stilltouch","lost","soft","caster","60","Lost Soul","0","0","457","9","0","0","105","0","8","0","10","0","12","16","0","13","0","12","15","0","0","0","0","0","6","0"
"160111","Declan Sageborne","lost","soft","mixed","60","Lost Soul","0","0","449","9","0","64","0","10","0","11","0","0","14","15","14","0","17","0","12","0","0","0","0","0","7","0"
"160113","Borin Dirkkeep","lost","hard","melee_defense","60","Lost Soul","0","0","524","10","0","62","0","13","12","17","15","0","13","0","14","11","0","0","9","0","0","0","10","0","0","0"
"160115","Roth Dreadvein","lost","hard","melee_defense","60","Lost Soul","0","0","691","13","10","70","0","14","8","15","18","15","16","0","15","15","0","18","13","0","0","0","0","8","0","0"
"160132","Lyra Sagerise","lost","soft","healer","60","Lost Soul","0","0","582","11","0","0","88","11","14","0","17","18","13","16","0","11","10","15","10","0","0","0","0","0","0","0"
"160134","Soren Galevein","lost","hard","melee_defense","60","Lost Soul","0","0","470","9","0","82","0","9","15","15","14","0","0","0","0","9","0","17","14","0","7","0","0","0","0","0"
"160142","Krondone Grimward","lost","hard","melee_offense","60","Lost Soul","0","0","579","10","12","76","0","15","15","14","18","0","18","0","17","16","0","0","16","0","0","0","0","0","0","0"
"160165","Gorv Flintmantle","lost","hard","melee_defense","60","Lost Soul","0","0","621","11","0","97","0","13","13","16","18","0","12","0","14","13","0","12","13","0","10","0","0","0","0","0"
"160168","Zorn Flintward","lost","hard","melee_defense","60","Lost Soul","0","0","413","9","14","96","0","12","10","9","10","0","0","0","8","14","0","0","15","0","0","0","0","0","0","0"
"160176","Strax","lost","hard","melee_defense","60","Lost Soul","0","0","479","9","0","96","0","11","16","15","0","10","0","0","14","0","16","7","0","0","0","8","0","0","0","0"
"160185","Brondok Dreadcloak","lost","hard","melee_offense","60","Lost Soul","0","0","712","12","18","112","0","18","11","9","15","0","19","0","18","18","13","13","0","0","0","9","0","0","0","0"
"160192","Narvim Darkkeep","lost","hard","melee_offense","60","Lost Soul","0","0","668","13","17","93","0","10","10","11","11","0","14","0","14","18","15","0","13","0","8","0","7","0","0","0"
"160195","Kronden Flintedge the Fierce","lost","hard","melee_offense","60","Lost Soul","0","0","458","9","0","69","0","15","16","9","14","0","0","0","14","10","15","0","0","0","0","0","7","0","0","0"
"160207","Lendost Ashfall","lost","hard","melee_defense","60","Lost Soul","0","3893","484","9","12","91","0","11","12","0","18","0","18","0","13","0","14","0","0","0","0","0","0","0","5","0"
"160215","Naliel Runewhisper","lost","soft","caster","60","Lost Soul","0","0","524","9","0","81","89","11","0","0","11","0","12","12","0","0","17","13","0","0","0","0","0","0","10","0"
"160216","Ulvethon Blackmark","lost","hard","melee_defense","60","Lost Soul","0","0","554","9","14","100","88","11","18","14","0","0","0","0","0","13","0","0","11","10","0","0","0","0","0","0"
"160226","Faranek Swordfall","lost","hard","melee_offense","60","Lost Soul","0","0","578","11","12","100","0","8","18","11","17","10","0","0","0","15","16","0","15","0","0","0","6","0","0","0"
"160234","Treld Scarbrow","lost","hard","melee_offense","60","Lost Soul","0","0","443","10","14","73","0","9","19","12","7","0","0","0","12","0","14","10","0","4","0","0","0","0","0","0"
"160240","Kaelessaa Tidemantle","lost","soft","healer","60","Lost Soul","0","0","552","11","0","72","69","13","11","0","0","14","12","0","9","8","0","0","0","0","6","0","0","4","10","0"
"160242","Mirenene Dawnmark","lost","soft","caster","60","Lost Soul","0","0","569","11","15","0","85","0","9","0","0","17","14","8","17","0","12","0","0","0","10","0","0","7","0","3"
"160257","Soren Ironblade","lost","hard","melee_defense","60","Lost Soul","0","0","712","12","18","102","0","15","13","16","14","17","19","0","10","15","0","18","17","0","0","0","0","0","0","0"
"160263","Orla Brighthaven","lost","soft","healer","60","Lost Soul","2347","0","663","11","0","89","97","15","14","0","0","18","9","12","12","16","0","0","11","11","0","0","0","0","0","0"
"160269","Sumiwen Brightshade","lost","soft","healer","60","Lost Soul","2335","0","553","9","0","85","115","0","0","0","13","14","13","19","0","0","11","0","12","0","0","0","0","0","6","0"
"160272","Gareth Sageseeker","lost","soft","caster","60","Lost Soul","0","0","586","10","0","80","87","9","6","0","0","0","16","16","0","0","16","15","14","0","12","0","0","0","0","0"
"160280","Aeliel Lorerise","lost","soft","caster","60","Lost Soul","0","0","764","13","17","92","86","0","15","0","14","18","12","10","16","12","0","0","13","0","6","0","11","0","0","0"
"160297","Ulvavnash Cragward","lost","hard","melee_defense","60","Lost Soul","0","0","582","11","0","65","0","12","8","16","16","18","15","0","15","16","14","14","0","0","0","0","0","0","0","0"
"160304","Velenwyn Mistsong","lost","soft","caster","60","Lost Soul","0","0","853","14","0","63","110","16","15","0","15","15","15","15","15","0","17","11","17","4","13","0","0","0","0","0"
"160306","Zael Dawnbrook","lost","soft","caster","60","Lost Soul","0","0","583","10","0","102","111","0","13","0","15","0","14","13","14","0","9","0","11","0","0","0","6","0","0","0"
"160309","Gorvon Swordpeak","lost","hard","melee_offense","60","Lost Soul","0","3897","499","8","19","53","110","13","0","15","0","0","0","0","14","0","0","15","0","0","0","10","0","0","0","0"
"160313","Berek Ironsworn","lost","hard","melee_defense","60","Lost Soul","0","0","525","9","15","81","0","0","16","17","0","14","16","0","0","0","0","11","14","0","0","9","0","0","0","0"
"160317","Drav Grimshroud","lost","hard","melee_offense","60","Lost Soul","0","0","533","10","12","73","0","9","15","0","11","16","0","0","0","14","13","0","17","11","0","0","0","0","0","0"
"160319","Miren Ashbrook the Gifted","lost","soft","caster","60","Lost Soul","2350","0","724","13","11","0","88","10","17","0","0","14","11","17","14","10","0","0","13","8","12","0","0","7","0","0"
"160326","Renvurgen Duskbrow","lost","hard","melee_defense","60","Lost Soul","0","0","694","13","18","89","0","9","16","13","15","18","0","0","0","10","19","14","14","5","7","0","0","0","0","0"
"160329","Corwyn Silverborne","lost","soft","caster","60","Lost Soul","2344","0","501","9","0","0","56","0","12","0","18","0","13","14","13","0","17","0","13","0","0","0","0","0","0","11"
"160337","Helkone Slatefist","lost","hard","mixed","60","Lost Soul","0","0","552","11","19","0","64","0","0","19","18","13","12","9","0","11","13","7","18","0","0","0","0","0","0","0"
"160338","Laininani Swiftmere","lost","soft","mixed","60","Lost Soul","0","0","528","11","12","0","52","14","15","0","18","18","0","9","13","11","10","14","0","0","0","0","0","0","0","0"
"160339","Noriath Paledrift","lost","soft","caster","60","Lost Soul","0","0","513","10","13","0","72","12","12","0","0","0","10","17","11","0","0","0","15","0","0","0","0","0","9","6"
"160340","Caerara Duskborne the Pious","lost","soft","healer","60","Lost Soul","0","0","698","12","18","0","89","0","14","0","15","14","0","12","0","0","14","16","15","0","11","0","7","0","0","7"
"160343","Raelwyn Stillhollow","lost","soft","healer","60","Lost Soul","2368","0","544","10","18","77","75","11","14","0","12","0","0","14","0","0","10","0","8","10","0","0","0","0","0","0"
"160354","Kador Helmridge","lost","hard","melee_offense","60","Lost Soul","0","0","543","11","0","71","0","13","13","7","0","8","15","0","0","16","11","14","15","10","0","0","0","0","0","0"
"160355","Rowan Ironkeep","lost","hard","melee_offense","60","Lost Soul","0","0","475","10","14","68","0","9","12","13","13","0","0","0","0","13","16","14","0","0","6","0","0","0","0","0"
"160356","Mirenorn Dawnglass","lost","soft","healer","60","Lost Soul","2335","0","639","10","17","116","101","12","11","0","0","0","16","14","0","15","14","0","0","0","0","0","0","0","9","0"
"160357","Caelin","lost","soft","caster","60","Lost Soul","0","0","655","11","0","101","79","17","15","0","11","0","14","7","0","13","13","15","0","0","0","0","12","0","0","0"
"160358","Brenen Galeward","lost","hard","melee_offense","60","Lost Soul","0","0","681","12","0","76","0","15","16","18","13","13","13","0","14","15","0","11","15","0","0","0","0","11","0","0"
"160367","Velen Paleglass","lost","soft","healer","60","Lost Soul","2347","0","400","8","0","0","83","0","13","0","9","16","0","12","12","0","11","16","0","0","0","0","0","0","0","0"
"160378","Breli Dawnshade","lost","soft","healer","60","Lost Soul","0","0","390","9","0","0","44","11","16","0","0","8","10","13","12","12","0","14","0","0","0","0","0","0","0","0"
"160379","Tael Everglass","lost","soft","caster","60","Lost Soul","0","0","695","13","0","61","96","14","0","0","13","15","13","7","15","10","14","15","0","11","0","0","0","0","5","0"
"160387","Theliinari Moonmark","lost","soft","caster","60","Lost Soul","0","0","483","10","0","71","55","0","12","0","10","0","10","13","12","9","14","0","0","0","9","0","0","0","0","0"
"160389","Wina Silverbloom","lost","soft","healer","60","Lost Soul","0","0","715","13","15","74","0","0","15","0","14","14","13","17","19","16","14","15","0","0","7","0","0","0","7","0"
"160398","Sumiwyn Sageward","lost","soft","healer","60","Lost Soul","0","0","436","8","20","0","86","15","13","0","0","15","10","0","0","12","0","0","14","0","0","0","0","0","0","0"
"160400","Noriaraire Windrise","lost","soft","caster","60","Lost Soul","0","0","767","15","0","89","81","14","0","0","10","13","12","10","16","13","6","0","8","6","0","0","7","9","7","0"
"160401","Isanwen Lightdrift","lost","soft","caster","60","Lost Soul","2344","0","546","9","0","71","108","0","14","0","0","16","15","13","0","0","0","12","17","0","0","0","0","0","0","6"
"160404","Harvold Dreadblade","lost","hard","melee_defense","60","Lost Soul","0","0","491","11","9","0","0","16","17","10","10","0","9","0","11","13","10","0","14","9","0","0","0","0","0","0"
"160408","Greymoltor Duskwall","lost","hard","melee_offense","60","Lost Soul","0","3890","543","9","12","105","0","18","12","18","13","0","0","0","13","0","0","13","0","10","0","0","0","0","0","0"
"160409","Winaaliayn Loreweave","lost","soft","caster","60","Lost Soul","0","0","635","12","0","99","97","9","15","0","0","14","14","12","10","0","14","14","15","0","0","0","0","0","3","0"
"160412","Faolan Grimfall","lost","hard","melee_defense","60","Lost Soul","0","0","708","13","14","90","0","17","11","15","10","16","10","0","15","0","13","18","14","0","0","0","10","0","0","0"
"160424","Dorian Slateblade","lost","hard","melee_defense","60","Lost Soul","0","0","581","11","0","106","0","15","15","16","10","14","0","0","0","12","11","12","14","0","0","0","6","0","0","0"
"160437","Velenren Duskvale","lost","soft","caster","60","Lost Soul","0","0","742","13","17","78","85","13","16","0","0","0","10","15","0","17","13","0","10","0","5","0","0","0","11","8"
"160440","Hadwin Axehand","lost","hard","melee_defense","60","Lost Soul","0","0","660","12","0","89","0","11","14","15","13","9","17","0","0","13","11","15","14","0","0","0","0","12","0","0"
"160441","Naelwyn Loreflame","lost","soft","healer","60","Lost Soul","2335","0","630","11","0","0","92","16","9","0","15","15","0","15","0","15","15","18","14","0","0","0","0","0","0","9"
"160446","Aelianari Valesinger","lost","soft","healer","60","Lost Soul","0","0","626","11","15","0","85","0","8","0","15","15","14","0","0","13","17","0","18","0","10","0","0","0","8","0"
"160448","Kador Grimfall","lost","hard","melee_defense","60","Lost Soul","0","0","546","12","0","78","0","16","9","7","12","13","12","0","12","12","10","0","6","0","0","0","0","0","9","0"
"160449","Deryn Swifthollow","lost","soft","caster","60","Lost Soul","0","0","529","9","0","108","91","0","16","0","0","13","11","14","0","18","10","10","0","0","0","0","0","0","0","0"
"160452","Aldric Dreadbrow","lost","hard","melee_defense","60","Lost Soul","0","0","625","12","15","81","0","8","16","13","17","15","19","0","13","15","0","8","13","0","0","0","0","0","0","0"
"160461","Trelire Brightwhisper","lost","soft","caster","60","Lost Soul","2338","0","661","11","0","107","94","17","0","0","10","0","15","16","8","0","0","6","14","9","0","0","9","0","0","0"
"160468","Caelan Ironridge","lost","hard","melee_defense","60","Lost Soul","0","0","440","10","13","46","0","10","13","16","13","12","0","0","0","11","15","0","7","0","0","0","0","0","0","0"
"160473","Zael Moondrift","lost","soft","healer","60","Lost Soul","0","0","709","12","0","95","78","0","14","0","14","0","18","16","13","8","11","0","0","0","0","0","8","0","6","10"
"160476","Wulvok Galehand","lost","hard","melee_defense","60","Lost Soul","0","0","558","11","16","77","0","8","13","0","13","15","17","0","0","0","13","14","8","0","8","0","0","0","0","0"
"160480","Lain Tidekeeper","lost","soft","healer","60","Lost Soul","2350","0","563","11","11","0","63","0","15","0","12","16","9","14","14","0","16","11","0","0","0","0","0","0","10","0"
"160486","Threnash Axefall","lost","hard","melee_offense","60","Lost Soul","0","0","746","13","0","92","93","8","11","16","10","0","14","0","12","14","18","19","0","0","6","0","0","0","11","0"
"160487","Theron Axeward","lost","hard","melee_offense","60","Lost Soul","0","0","480","9","0","68","68","12","12","14","8","0","0","0","0","0","16","0","8","0","11","0","0","0","0","0"
"160499","Drav","lost","hard","melee_offense","60","Lost Soul","0","0","595","12","14","74","0","14","14","10","0","14","13","0","14","0","14","13","0","5","7","0","0","0","0","0"
"160500","Naliyn Swiftflame","lost","soft","caster","60","Lost Soul","0","0","550","9","12","79","78","0","0","0","19","18","0","17","0","0","16","0","15","0","0","0","0","6","0","0"
"160503","Saelren Glenweave","lost","soft","healer","60","Lost Soul","0","0","572","10","0","0","52","15","14","0","12","17","0","16","0","10","0","15","15","13","0","0","0","0","0","0"
"160508","Urien Grimedge","lost","hard","melee_offense","60","Lost Soul","0","3887","553","11","0","50","0","16","10","18","17","16","9","0","16","16","0","8","13","0","0","0","0","0","0","0"
"160509","Treld Warhold","lost","hard","melee_defense","60","Lost Soul","0","3887","506","8","18","79","93","0","14","0","0","14","0","0","19","13","0","0","0","0","9","0","0","0","0","0"
"160518","Maldesh Bonespite","lost","hard","melee_defense","60","Lost Soul","0","3890","560","11","0","84","0","11","8","11","15","0","13","0","13","0","16","15","0","0","10","0","0","0","4","0"
"160519","Davan Ironwall","lost","hard","melee_offense","60","Lost Soul","0","0","578","10","0","100","0","17","0","15","18","15","14","0","0","11","14","15","14","0","0","0","0","0","0","0"
"160520","Saelovaren Sagerise","lost","soft","mixed","60","Lost Soul","0","0","511","10","15","93","90","0","0","0","9","12","9","13","12","0","12","13","0","0","0","0","0","0","0","0"
"160523","Hrath Darkbreaker","lost","hard","melee_defense","60","Lost Soul","0","0","566","11","13","90","0","8","17","14","14","0","14","0","8","0","10","0","17","0","0","8","0","0","0","0"
"160526","Maren Glenkeeper","lost","soft","mixed","60","Lost Soul","0","0","558","10","9","0","63","12","0","13","0","16","19","0","0","0","0","6","14","9","0","0","0","12","0","0"
"160528","Valdorm Blackpeak","lost","hard","melee_defense","60","Lost Soul","0","0","445","8","13","112","0","14","9","19","0","0","12","0","0","0","14","12","0","0","0","0","0","0","0","0"
"160531","Taelari Lightbrook","lost","soft","mixed","60","Lost Soul","0","0","681","13","10","0","79","16","0","11","14","15","11","9","14","19","12","15","0","0","0","0","11","0","0","0"
"160537","Gorv Axebrow","lost","hard","melee_offense","60","Lost Soul","0","0","725","14","14","73","0","15","18","10","14","9","16","0","16","0","15","12","11","6","9","0","0","0","0","0"
"160540","Velenwen Moonhaven","lost","soft","caster","60","Lost Soul","0","0","593","11","17","0","63","0","12","0","9","14","0","15","13","0","0","15","9","0","0","0","0","9","0","12"
"160541","Maeleth Brightsong","lost","soft","caster","60","Lost Soul","0","0","508","10","0","0","82","16","11","0","8","11","17","0","17","0","11","14","0","0","0","0","0","6","0","0"
"160547","Warvenkent Stonevein","lost","hard","melee_defense","60","Lost Soul","0","0","901","15","14","62","0","15","14","15","16","19","0","0","15","15","14","0","15","9","0","10","8","11","0","0"
"160548","Seren Valewalker","lost","soft","healer","60","Lost Soul","2338","0","464","8","17","0","104","16","10","0","0","0","0","14","0","0","0","11","12","0","10","0","0","0","0","0"
"160560","Zael Lightweave","lost","soft","healer","60","Lost Soul","0","0","632","10","0","95","99","0","16","0","12","14","0","13","15","0","0","0","15","0","0","0","0","9","0","7"
"160569","Jareth Clearwater","lost","soft","mixed","60","Lost Soul","0","0","549","10","0","92","0","0","13","16","0","14","15","14","9","0","10","0","16","0","0","8","0","0","0","0"
"160570","Pelian Warfall","lost","hard","melee_defense","60","Lost Soul","0","0","603","12","14","99","0","11","11","18","16","14","8","0","17","8","13","12","0","0","0","0","0","0","0","0"
"160577","Naliiel Loreflame","lost","soft","healer","60","Lost Soul","0","0","629","11","0","0","109","13","17","0","16","14","0","14","16","10","6","0","0","0","10","0","0","0","0","6"
"160582","Elowen Glenward","lost","soft","healer","60","Lost Soul","0","0","579","12","0","0","71","11","10","0","15","13","14","13","16","9","16","0","11","0","0","0","0","6","0","0"
"160590","Rhian Everward","lost","soft","caster","60","Lost Soul","0","0","712","13","0","89","106","16","11","0","7","0","13","9","12","0","17","10","16","0","0","0","0","0","4","12"
"160600","Falk Ironedge","restless","hard","melee_defense","60","Restless Soul","0","0","482","11","7","70","0","7","9","9","14","13","0","0","15","17","14","0","15","0","0","0","0","0","0","0"
"160604","Isil Stillseeker","restless","soft","mixed","60","Restless Soul","0","0","587","13","17","0","0","15","15","14","12","9","9","12","9","0","11","14","14","0","0","0","0","6","0","0"
"160609","Valdinent Axefall the Vigilant","restless","hard","melee_defense","60","Restless Soul","0","0","693","15","12","93","0","12","11","13","9","14","8","0","8","15","11","11","11","8","8","0","0","0","0","0"
"160619","Breninost Dreadvein the Fortified","restless","hard","melee_defense","60","Restless Soul","0","0","678","15","9","86","0","14","9","10","8","11","13","0","0","15","10","12","14","0","7","0","0","6","6","0"
"160622","Roth Stormfist","restless","hard","melee_defense","60","Restless Soul","0","0","687","15","19","62","0","8","15","12","13","14","13","0","12","7","11","15","7","0","7","7","0","0","0","0"
"160625","Rend Dreadfall the Savage","restless","hard","melee_offense","60","Restless Soul","0","0","714","14","12","80","0","14","17","14","14","8","16","0","13","12","13","16","0","6","0","0","0","0","7","0"
"160633","Theron Galevale","restless","hard","melee_defense","60","Restless Soul","0","0","652","14","0","61","0","12","14","12","11","14","14","0","9","14","14","12","16","0","0","8","3","0","0","0"
"160648","Zaeliniel Valehaven","restless","soft","healer","60","Restless Soul","0","0","475","10","0","64","62","12","11","0","0","11","13","8","0","0","14","15","14","0","0","0","0","0","0","0"
"160651","Helkurorm Coldbrow","restless","hard","melee_defense","60","Restless Soul","0","3893","578","12","0","91","0","14","16","11","9","11","7","0","10","0","10","16","17","0","0","0","0","7","0","0"
"160658","Soren Axehide","restless","hard","melee_offense","60","Restless Soul","0","0","667","14","0","64","100","12","8","16","13","14","10","0","0","11","8","9","13","5","0","0","0","0","6","0"
"160660","Brelia Swiftweave","restless","soft","caster","60","Restless Soul","0","0","701","15","11","62","90","13","15","0","9","13","12","7","10","10","15","0","13","0","7","0","5","0","0","0"
"160662","Serafin Tideflame the Brilliant","restless","soft","caster","60","Restless Soul","0","0","788","15","0","55","75","17","11","0","12","9","16","15","14","0","10","16","14","0","7","0","6","9","0","0"
"160663","Breli Loreglass","restless","soft","healer","60","Restless Soul","0","0","732","14","16","84","82","14","12","0","14","12","13","15","11","0","14","11","14","0","0","0","0","0","6","0"
"160666","Gorn Frostward","restless","hard","melee_defense","60","Restless Soul","0","0","628","13","15","64","0","15","15","11","8","15","0","0","0","13","14","0","10","0","5","7","0","7","0","0"
"160668","Aldem Coldhand","restless","hard","melee_offense","60","Restless Soul","0","0","580","12","12","86","0","12","13","0","16","8","7","0","0","13","12","14","15","0","0","0","0","9","0","0"
"160669","Ulvash Slatemark","restless","hard","melee_defense","60","Restless Soul","0","0","698","14","12","88","0","16","16","13","13","13","8","0","9","15","16","15","15","0","0","0","6","0","0","0"
"160671","Maldilkorm Bloodward","restless","hard","melee_defense","60","Restless Soul","0","0","585","12","14","84","0","16","12","16","12","11","8","0","17","0","11","15","10","0","0","0","0","0","0","0"
"160674","Mord Ashbreaker","restless","hard","melee_defense","60","Restless Soul","0","3897","634","12","0","77","0","11","14","15","15","14","15","0","12","0","14","15","14","0","0","0","7","0","0","0"
"160675","Warvent Bloodshroud","restless","hard","melee_offense","60","Restless Soul","0","3890","510","11","0","73","50","13","17","14","8","0","12","0","7","11","7","0","0","0","0","7","0","0","0","0"
"160676","Cassin the Fearless","restless","hard","melee_offense","60","Restless Soul","0","0","657","13","0","52","98","13","14","13","14","0","11","0","13","11","8","13","0","8","0","0","6","0","0","0"
"160679","Serafin Ashwhisper","restless","soft","healer","60","Restless Soul","0","0","470","10","16","83","0","9","10","0","0","16","13","12","0","0","7","10","16","0","0","0","0","0","0","0"
"160688","Draxom Bloodwall","restless","hard","melee_offense","60","Restless Soul","0","0","613","12","0","69","0","13","14","15","9","12","14","0","15","0","15","13","17","0","0","0","7","0","0","0"
"160689","Brak Galemark","restless","hard","melee_offense","60","Restless Soul","0","0","482","10","0","79","55","7","13","11","15","14","0","0","13","0","14","9","0","0","0","0","0","0","0","0"
"160693","Kaldone Coldbreaker","restless","hard","melee_offense","60","Restless Soul","0","0","605","13","12","78","0","8","11","16","12","13","15","0","0","8","8","9","12","0","0","0","0","0","10","0"
"160700","Falkavnone Warhide the Immovable","found","hard","melee_defense","60","Found Soul","0","0","717","17","8","80","0","6","11","12","9","13","13","0","10","11","8","14","12","6","6","0","7","0","5","0"
"160704","Lain Mistmere the Devoted","found","soft","healer","60","Found Soul","0","0","576","12","0","0","85","12","16","0","11","13","11","8","15","16","15","12","11","0","0","0","0","0","0","0"
"160707","Korvan Warfist the Guardian","found","hard","melee_defense","60","Found Soul","0","0","639","15","11","47","60","7","10","14","13","8","12","0","8","13","16","6","14","0","0","9","0","0","0","0"
"160708","Warvent Frostborn","found","hard","melee_defense","60","Found Soul","0","0","567","13","14","51","0","10","15","10","14","13","8","0","13","0","12","12","9","0","0","0","0","0","7","0"
"160717","Brondasten Blackborn the Persistent","found","hard","mixed","60","Found Soul","0","0","721","16","0","44","62","7","8","12","16","12","14","13","14","7","14","10","16","5","8","0","0","0","0","0"
"160721","Greym Coldhold","found","hard","melee_offense","60","Found Soul","0","3887","523","13","0","59","0","13","14","15","11","11","10","0","10","11","5","8","6","0","0","6","0","0","0","0"
"160724","Soren Scarmantle","found","hard","melee_offense","60","Found Soul","0","3897","579","14","15","65","0","13","13","10","11","13","11","0","11","6","9","0","9","0","4","6","0","0","0","0"
"160732","Threnane Stonevale the Savage","found","hard","melee_offense","60","Found Soul","0","0","631","15","16","49","0","14","11","14","14","11","7","0","7","9","13","12","13","0","0","0","8","3","0","0"
"160733","Breliara Ashdrift the Blessed","found","soft","healer","60","Found Soul","0","0","529","13","0","0","74","10","6","0","11","12","13","10","11","10","8","13","11","0","0","0","0","0","6","0"
"160736","Isilren Sagewalker the Gifted","found","soft","caster","60","Found Soul","0","0","568","13","0","0","58","15","13","0","8","13","7","12","11","12","12","11","12","0","0","0","0","0","8","0"
"160737","Harvakorm Dreadkeep","found","hard","melee_offense","60","Found Soul","0","0","584","14","16","58","0","13","14","7","12","10","15","0","11","7","11","13","12","0","0","0","0","0","4","0"
